league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,np_xg,xg,xa,np_goals,key_passes,xg_chain,xg_buildup
ITA-Serie A,2425,Hellas Verona,Casper Tengstedt,DEN,FW,24,2000,25,20,1517,16.9,6,1,7,5,1,1,2,0,0.36,0.06,0.42,0.3,0.36,4.810324747115374,5.571623582392931,1.2589485691860318,5,12,7.137801101431251,1.7660519918426871
ITA-Serie A,2425,Hellas Verona,Cheikh Niasse,SEN,MF,24,2000,11,8,755,8.4,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.1723746107891202,0.1723746107891202,0.08940456062555313,0,4,0.9442625353112817,0.6950129084289074
ITA-Serie A,2425,Hellas Verona,Dailon Livramento,CPV,"MF,FW",23,2001,29,8,940,10.4,1,1,2,1,0,0,2,1,0.1,0.1,0.19,0.1,0.19,2.382310029119253,2.382310029119253,1.0129290595650673,1,8,4.684611141681671,1.4328228887170553
ITA-Serie A,2425,Hellas Verona,Daniel Bandeira,POR,MF,24,2000,11,4,407,4.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Hellas Verona,Daniel Mosquera,COL,FW,24,1999,35,12,1375,15.3,5,1,6,5,0,0,4,0,0.33,0.07,0.39,0.33,0.39,7.168538000434637,7.168538000434637,1.859255077317357,5,12,10.489193508401513,3.6954835038632154
ITA-Serie A,2425,Hellas Verona,Daniel Oyegoke,ENG,"DF,MF",21,2003,5,0,103,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.013305271975696087,0.013305271975696087,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Hellas Verona,Daniele Ghilardi,ITA,DF,21,2003,24,21,2029,22.5,0,0,0,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,0.5332020772621036,0.5332020772621036,0.18988129403442144,0,6,1.4485671985894442,1.2841083779931068
ITA-Serie A,2425,Hellas Verona,Darko Lazović,SRB,MF,33,1990,27,17,1459,16.2,2,3,5,1,1,1,0,0,0.12,0.19,0.31,0.06,0.25,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Hellas Verona,Davide Faraoni,ITA,"MF,DF",32,1991,8,3,260,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Hellas Verona,Diego Coppola,ITA,DF,20,2003,34,33,2927,32.5,2,0,2,2,0,0,10,0,0.06,0.0,0.06,0.06,0.06,1.3077915208414197,1.3077915208414197,0.09275455120950937,2,3,3.875566763803363,3.8420231472700834
ITA-Serie A,2425,Hellas Verona,Domagoj Bradarić,CRO,"MF,DF",24,1999,28,24,1933,21.5,1,0,1,1,0,0,6,0,0.05,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Hellas Verona,Faride Alidou,GER,FW,23,2001,3,0,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.012504923157393932,0.012504923157393932,0.01363900676369667,0,1,0.4287064578384161,0.41620153561234474
ITA-Serie A,2425,Hellas Verona,Flavius Daniliuc,AUT,DF,23,2001,18,9,1004,11.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.12727944366633892,0.12727944366633892,0.1013094000518322,0,2,2.4502988196909428,2.3834492675960064
ITA-Serie A,2425,Hellas Verona,Giangiacomo Magnani,ITA,DF,28,1995,17,11,1065,11.8,1,0,1,1,0,0,2,0,0.08,0.0,0.08,0.08,0.08,1.5168068408966064,1.5168068408966064,0.0484468974173069,1,1,1.6146412249654531,1.1229047160595655
ITA-Serie A,2425,Hellas Verona,Grigoris Kastanos,CYP,"MF,FW",26,1998,27,8,872,9.7,1,1,2,1,0,0,4,0,0.1,0.1,0.21,0.1,0.21,1.0893141850829124,1.0893141850829124,1.5799968745559454,1,12,2.893082857131958,1.249175714328885
ITA-Serie A,2425,Hellas Verona,Jackson Tchatchoua,CMR,"MF,DF",22,2001,36,36,3167,35.2,2,3,5,2,0,0,7,1,0.06,0.09,0.14,0.06,0.14,1.9549099691212177,1.9549099691212177,3.5700629903003573,2,34,9.686987875960767,4.775095266290009
ITA-Serie A,2425,Hellas Verona,Junior Ajayi,CIV,FW,19,2004,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Hellas Verona,Lorenzo Montipò,ITA,GK,28,1996,36,36,3240,36.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1512864883989096,1.1512864883989096
ITA-Serie A,2425,Hellas Verona,Martin Frese,DEN,"DF,MF",26,1998,11,5,549,6.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.05553499795496464,0.05553499795496464,0.26425595954060555,0,5,1.2922106329351664,0.9994388073682785
ITA-Serie A,2425,Hellas Verona,Mathis Lambourde,FRA,FW,18,2006,7,0,89,1.0,1,0,1,1,0,0,1,0,1.01,0.0,1.01,1.01,1.01,0.3416186347603798,0.3416186347603798,0.08249953389167786,1,1,0.42411816865205765,0.08249953389167786
ITA-Serie A,2425,Hellas Verona,Nicolás Valentini,ARG,DF,23,2001,14,13,1129,12.5,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.2727090008556843,0.2727090008556843,0.7699992805719376,0,6,1.0628653690218925,0.4007140025496483
ITA-Serie A,2425,Hellas Verona,Ondrej Duda,SVK,MF,29,1994,28,27,2395,26.6,1,3,4,1,0,0,12,1,0.04,0.11,0.15,0.04,0.15,0.8872416876256466,0.8872416876256466,3.4387308126315475,1,32,8.706737032160163,6.527901178225875
ITA-Serie A,2425,Hellas Verona,Paweł Dawidowicz,POL,"DF,MF",29,1995,26,24,1845,20.5,0,0,0,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Hellas Verona,Reda Belahyane,MAR,MF,20,2004,22,17,1658,18.4,0,2,2,0,0,0,6,1,0.0,0.11,0.11,0.0,0.11,0.19402291532605886,0.19402291532605886,1.198390127159655,0,16,5.804689330048859,4.648497930727899
ITA-Serie A,2425,Hellas Verona,Simone Perilli,ITA,GK,29,1995,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.05081536993384361,0.05081536993384361
ITA-Serie A,2425,Hellas Verona,Suat Serdar,GER,MF,27,1997,22,16,1376,15.3,2,1,3,2,0,0,4,1,0.13,0.07,0.2,0.13,0.2,1.6178497727960348,1.6178497727960348,1.0614012964069843,2,10,3.9974643010646105,1.9205339886248112
ITA-Serie A,2425,Hellas Verona,Tomáš Suslov,SVK,"MF,FW",22,2002,31,27,2080,23.1,0,1,1,0,0,0,7,1,0.0,0.04,0.04,0.0,0.04,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Hellas Verona,Yllan Okou,FRA,DF,21,2002,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Inter,Alessandro Bastoni,ITA,DF,25,1999,33,31,2401,26.7,1,5,6,1,0,0,6,1,0.04,0.19,0.22,0.04,0.22,0.672028174623847,0.672028174623847,3.40167273581028,1,28,16.253236640244722,14.770196758210659
ITA-Serie A,2425,Inter,Benjamin Pavard,FRA,DF,28,1996,23,18,1584,17.6,0,1,1,0,0,0,4,0,0.0,0.06,0.06,0.0,0.06,0.4774392433464527,0.4774392433464527,0.8174420408904552,0,8,6.429699372500181,5.86882683262229
ITA-Serie A,2425,Inter,Carlos Augusto,BRA,"DF,MF",25,1999,29,15,1691,18.8,3,2,5,3,0,0,1,0,0.16,0.11,0.27,0.16,0.27,3.478978853672743,3.478978853672743,1.9167723655700684,3,9,9.37629859149456,7.548568494617939
ITA-Serie A,2425,Inter,Davide Frattesi,ITA,MF,24,1999,28,9,1225,13.6,5,1,6,5,0,0,1,0,0.37,0.07,0.44,0.37,0.44,5.315815009176731,5.315815009176731,1.0950888358056545,5,7,8.426437519490719,2.8256054520606995
ITA-Serie A,2425,Inter,Denzel Dumfries,NED,MF,28,1996,29,20,1955,21.7,7,2,9,7,0,0,4,0,0.32,0.09,0.41,0.32,0.41,6.130226218141615,6.130226218141615,3.6943740658462048,7,21,13.06925655901432,5.048348389565945
ITA-Serie A,2425,Inter,Federico Dimarco,ITA,MF,26,1997,33,29,2177,24.2,4,7,11,4,0,0,3,0,0.17,0.29,0.45,0.17,0.45,4.162737088277936,4.162737088277936,7.332246446982026,4,48,15.370240172371268,7.947630537673831
ITA-Serie A,2425,Inter,Francesco Acerbi,ITA,DF,36,1988,23,20,1710,19.0,0,1,1,0,0,0,0,0,0.0,0.05,0.05,0.0,0.05,0.33711791038513184,0.33711791038513184,0.695211872458458,0,8,7.623959269374609,7.433021267876029
ITA-Serie A,2425,Inter,Hakan Çalhanoğlu,TUR,MF,30,1994,29,26,1947,21.6,5,6,11,2,3,4,5,0,0.23,0.28,0.51,0.09,0.37,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Inter,Henrikh Mkhitaryan,ARM,MF,35,1989,32,30,2396,26.6,1,4,5,1,0,0,4,0,0.04,0.15,0.19,0.04,0.19,1.7231267150491476,1.7231267150491476,3.2868451522663236,1,29,16.204422222450376,12.255357168614864
ITA-Serie A,2425,Inter,Joaquín Correa,ARG,"FW,MF",29,1994,19,6,731,8.1,2,2,4,2,0,0,3,0,0.25,0.25,0.49,0.25,0.49,2.388469398021698,2.388469398021698,1.6234094053506851,2,10,6.5976563561707735,3.296074714511633
ITA-Serie A,2425,Inter,Josep Martinez,ESP,GK,26,1998,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Inter,Kristjan Asllani,ALB,MF,22,2002,22,10,988,11.0,2,2,4,0,2,2,4,0,0.18,0.18,0.36,0.0,0.18,0.756484741345048,2.2790823988616467,1.5879101548343897,0,14,4.228175640106201,3.6371318250894547
ITA-Serie A,2425,Inter,Lautaro Martínez,ARG,FW,26,1997,31,31,2564,28.5,12,3,15,12,0,0,1,0,0.42,0.11,0.53,0.42,0.53,14.972904972732067,14.972904972732067,5.210264602676034,12,37,20.420169971883297,4.456489903852344
ITA-Serie A,2425,Inter,Luka Topalović,SVN,MF,18,2006,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Inter,Marcus Thuram,FRA,FW,26,1997,32,27,2290,25.4,14,4,18,14,0,0,1,0,0.55,0.16,0.71,0.55,0.71,12.123272212222219,12.123272212222219,4.545049572363496,14,39,20.545659221708775,6.454995878040791
ITA-Serie A,2425,Inter,Marko Arnautović,AUT,FW,35,1989,18,5,549,6.1,4,2,6,4,0,0,1,0,0.66,0.33,0.98,0.66,0.98,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Inter,Matteo Darmian,ITA,"MF,DF",34,1989,29,20,1781,19.8,3,2,5,3,0,0,3,0,0.15,0.1,0.25,0.15,0.25,2.3047944605350494,2.3047944605350494,1.397296465933323,3,15,9.961994677782059,6.824119355529547
ITA-Serie A,2425,Inter,Mehdi Taremi,IRN,FW,32,1992,26,7,816,9.1,1,2,3,0,1,1,1,0,0.11,0.22,0.33,0.0,0.22,2.5638237334787846,3.3251225762069225,1.829333458095789,0,15,6.388202100992203,2.292017860338092
ITA-Serie A,2425,Inter,Nicola Zalewski,POL,MF,22,2002,11,4,435,4.8,1,1,2,1,0,0,4,0,0.21,0.21,0.41,0.21,0.41,0.4306339602917433,0.4306339602917433,3.076297538354993,1,21,6.606423620134592,3.7020213827490807
ITA-Serie A,2425,Inter,Nicolò Barella,ITA,MF,27,1997,33,29,2493,27.7,3,6,9,3,0,0,4,0,0.11,0.22,0.32,0.11,0.32,2.0158462561666965,2.0158462561666965,4.790416604839265,3,55,14.60711894929409,11.276230716146529
ITA-Serie A,2425,Inter,Piotr Zieliński,POL,MF,30,1994,26,8,980,10.9,2,2,4,0,2,2,0,0,0.18,0.18,0.37,0.0,0.18,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Inter,Stefan de Vrij,NED,DF,32,1992,26,18,1726,19.2,3,0,3,3,0,0,2,0,0.16,0.0,0.16,0.16,0.16,1.8668567053973675,1.8668567053973675,0.05752667039632797,3,1,8.949557587504387,8.351457685232162
ITA-Serie A,2425,Inter,Tajon Buchanan,CAN,"DF,MF",25,1999,6,0,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9770353380590677,0.9770353380590677,0.770006813108921,1,5,2.7764469999819994,1.2341861240565777
ITA-Serie A,2425,Inter,Tajon Buchanan,CAN,"DF,MF",25,1999,6,0,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06375836580991745,0,1,0.2777990475296974,0.21404068171977997
ITA-Serie A,2425,Inter,Tomás Palacios,ARG,DF,21,2003,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.04481832683086395,0.04481832683086395,0.0,0,0,0.5129926465451717,0.5129926465451717
ITA-Serie A,2425,Inter,Yann Aurel Bisseck,GER,DF,23,2000,27,17,1643,18.3,3,2,5,3,0,0,4,0,0.16,0.11,0.27,0.16,0.27,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Inter,Yann Sommer,SUI,GK,35,1988,33,33,2970,33.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.29308963380754,8.29308963380754
ITA-Serie A,2425,Juventus,Alberto costa,POR,"DF,MF",20,2003,9,3,357,4.0,0,1,1,0,0,0,3,0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Juventus,Andrea Cambiaso,ITA,"DF,MF",24,2000,33,25,2221,24.7,2,3,5,2,0,0,4,0,0.08,0.12,0.2,0.08,0.2,0.9298030640929937,0.9298030640929937,2.9846264300867915,2,34,13.496584210544825,11.934343788772821
ITA-Serie A,2425,Juventus,Danilo,BRA,DF,33,1991,12,6,581,6.5,0,1,1,0,0,0,2,0,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.0,0,0,2.1522383373230696,2.1522383373230696
ITA-Serie A,2425,Juventus,Danilo,BRA,DF,33,1991,12,6,581,6.5,0,1,1,0,0,0,2,0,0.0,0.15,0.15,0.0,0.15,0.057766515761613846,0.057766515761613846,0.8046743385493755,0,3,5.81393438577652,5.480348378419876
ITA-Serie A,2425,Juventus,Diego Pugno,ITA,DF,18,2006,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05232212319970131,0,1,0.05232212319970131,0.0
ITA-Serie A,2425,Juventus,Douglas Luiz,BRA,MF,26,1998,19,3,529,5.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.6867432445287704,0.6867432445287704,1.156847040168941,0,14,3.9437844902276993,3.053325790911913
ITA-Serie A,2425,Juventus,Dušan Vlahović,SRB,FW,24,2000,29,21,1784,19.8,10,4,14,6,4,4,3,0,0.5,0.2,0.71,0.3,0.5,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Juventus,Federico Gatti,ITA,DF,26,1998,30,26,2195,24.4,1,0,1,1,0,0,2,0,0.04,0.0,0.04,0.04,0.04,2.6437892597168684,2.6437892597168684,0.2836914574727416,1,6,6.388843132182956,5.920589059591293
ITA-Serie A,2425,Juventus,Francisco Conceição,POR,MF,21,2002,26,12,1340,14.9,3,3,6,3,0,0,5,1,0.2,0.2,0.4,0.2,0.4,3.1290370896458626,3.1290370896458626,4.405173312872648,3,28,12.86916140280664,7.611164345405996
ITA-Serie A,2425,Juventus,Gleison Bremer,BRA,DF,27,1997,6,6,540,6.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Juventus,Jonas Rouhi,SWE,DF,20,2004,5,1,210,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3243759274482727,0.3243759274482727
ITA-Serie A,2425,Juventus,Juan David Cabal,COL,DF,23,2001,7,6,460,5.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Juventus,Kenan Yıldız,TUR,MF,19,2005,35,28,2402,26.7,7,4,11,7,0,0,2,1,0.26,0.15,0.41,0.26,0.41,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Juventus,Khéphren Thuram,FRA,MF,23,2001,35,26,2326,25.8,4,5,9,4,0,0,5,0,0.15,0.19,0.35,0.15,0.35,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Juventus,Lloyd Kelly,ENG,DF,25,1998,12,11,1013,11.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2711419649422169,0.2711419649422169,0.3751976788043976,0,2,0.8785770535469055,0.5033793747425079
ITA-Serie A,2425,Juventus,Lloyd Kelly,ENG,DF,25,1998,12,11,1013,11.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.6167027596384287,0.6167027596384287,0.1340404450893402,0,3,3.028360364958644,2.810955699533224
ITA-Serie A,2425,Juventus,Lorenzo Anghelè,ITA,FW,19,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Juventus,Manuel Locatelli,ITA,MF,26,1998,36,34,2822,31.4,2,2,4,1,1,1,9,0,0.06,0.06,0.13,0.03,0.1,0.9667923059314489,1.728091100230813,3.160760385915637,1,29,15.23953227698803,12.483740866184235
ITA-Serie A,2425,Juventus,Mattia Perin,ITA,GK,31,1992,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.6500126346945763,1.6500126346945763
ITA-Serie A,2425,Juventus,Michele Di Gregorio,ITA,GK,27,1997,33,33,2970,33.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3083939254283905,0,1,3.53214343264699,3.53214343264699
ITA-Serie A,2425,Juventus,Nicolás González,ARG,"MF,FW",26,1998,26,23,1750,19.4,3,2,5,3,0,0,3,0,0.15,0.1,0.26,0.15,0.26,4.388662149198353,4.388662149198353,1.3247456587851048,3,19,7.8343419916927814,3.530604605562985
ITA-Serie A,2425,Juventus,Nicolò Fagioli,ITA,MF,23,2001,17,5,571,6.3,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Juventus,Nicolò Savona,ITA,DF,21,2003,28,19,1724,19.2,2,1,3,2,0,0,5,0,0.1,0.05,0.16,0.1,0.16,0.6217741407454014,0.6217741407454014,1.6131829097867012,2,16,6.450548764318228,5.277569431811571
ITA-Serie A,2425,Juventus,Pierre Kalulu,FRA,DF,24,2000,29,25,2337,26.0,1,0,1,1,0,0,2,1,0.04,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Juventus,Randal Kolo Muani,FRA,FW,25,1998,16,13,1160,12.9,8,1,9,7,1,1,0,0,0.62,0.08,0.7,0.54,0.62,3.6004199869930744,4.3605151660740376,1.03192538022995,1,5,5.772653795778751,1.4992613270878792
ITA-Serie A,2425,Juventus,Randal Kolo Muani,FRA,FW,25,1998,16,13,1160,12.9,8,1,9,7,1,1,0,0,0.62,0.08,0.7,0.54,0.62,4.046060346066952,4.807359151542187,1.422960128635168,7,17,6.10349890217185,1.3632007539272308
ITA-Serie A,2425,Juventus,Renato Veiga,POR,DF,21,2003,13,12,1093,12.1,0,1,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08,0.13544834405183792,0.13544834405183792,0.0,0,0,0.8124905750155449,0.798570029437542
ITA-Serie A,2425,Juventus,Renato Veiga,POR,DF,21,2003,13,12,1093,12.1,0,1,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08,0.8249842878431082,0.8249842878431082,0.039737433195114136,0,2,3.344063217751682,3.2855254961177707
ITA-Serie A,2425,Juventus,Samuel Mbangula,BEL,MF,20,2004,23,7,709,7.9,3,3,6,3,0,0,1,0,0.38,0.38,0.76,0.38,0.76,0.45650872960686684,0.45650872960686684,1.7539049219340086,3,15,3.577903801575303,1.5901758465915918
ITA-Serie A,2425,Juventus,Teun Koopmeiners,NED,MF,26,1998,28,23,1994,22.2,3,3,6,3,0,0,3,0,0.14,0.14,0.27,0.14,0.27,4.893107362091541,4.893107362091541,2.562169134616852,3,37,9.23165249824524,3.934658458456397
ITA-Serie A,2425,Juventus,Timothy Weah,USA,"MF,DF",24,2000,30,18,1638,18.2,5,2,7,5,0,0,4,0,0.27,0.11,0.38,0.27,0.38,3.7299512615427375,3.7299512615427375,1.9956131614744663,5,19,9.210717367008328,5.046265376731753
ITA-Serie A,2425,Juventus,Vasilije Adžić,MNE,MF,18,2006,6,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Juventus,Weston McKennie,USA,"MF,DF",25,1998,32,27,2310,25.7,2,4,6,2,0,0,3,0,0.08,0.16,0.23,0.08,0.23,2.9408072270452976,2.9408072270452976,4.656233137473464,2,32,10.659127198159695,5.942629124969244
ITA-Serie A,2425,Lazio,Adam Marušić,MNE,DF,31,1992,35,26,2337,26.0,4,0,4,4,0,0,1,0,0.15,0.0,0.15,0.15,0.15,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Lazio,Alessio Romagnoli,ITA,DF,29,1995,32,31,2672,29.7,2,0,2,2,0,0,4,2,0.07,0.0,0.07,0.07,0.07,3.565914835780859,3.565914835780859,0.7020909860730171,2,10,10.539792001247406,10.252787809818983
ITA-Serie A,2425,Lazio,Arijon Ibrahimović,GER,MF,18,2005,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Lazio,Boulaye Dia,SEN,"MF,FW",27,1996,35,27,2177,24.2,9,3,12,9,0,0,2,0,0.37,0.12,0.5,0.37,0.5,6.899342581629753,6.899342581629753,4.609769284725189,9,26,14.704726035706699,6.049787209369242
ITA-Serie A,2425,Lazio,Christos Mandas,GRE,GK,22,2001,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.291612671688199,2.291612671688199
ITA-Serie A,2425,Lazio,Elseid Hysaj,ALB,DF,30,1994,11,4,424,4.7,0,3,3,0,0,0,2,1,0.0,0.64,0.64,0.0,0.64,0.09134725481271744,0.09134725481271744,1.4991598725318909,0,6,2.2431315034627914,1.7872814126312733
ITA-Serie A,2425,Lazio,Fisayo Dele-Bashiru,NGA,MF,23,2001,20,12,947,10.5,3,1,4,3,0,0,0,0,0.29,0.1,0.38,0.29,0.38,1.4858720265328884,1.4858720265328884,0.7893589623272419,3,9,3.4042278230190277,1.4639215217903256
ITA-Serie A,2425,Lazio,Gaetano Castrovilli,ITA,MF,27,1997,9,1,148,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6471601650118828,0.6471601650118828,0.9265814088284969,0,9,2.2591737303882837,0.8896340914070606
ITA-Serie A,2425,Lazio,Gustav Isaksen,DEN,MF,23,2001,37,29,2210,24.6,4,2,6,4,0,0,5,0,0.16,0.08,0.24,0.16,0.24,5.236178271472454,5.236178271472454,3.084163647145033,4,36,12.200112521648407,5.998448936268687
ITA-Serie A,2425,Lazio,Ivan Provedel,ITA,GK,30,1994,29,29,2610,29.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2428949847817421,0,3,4.041067577898502,3.85493978112936
ITA-Serie A,2425,Lazio,Loum Tchaouna,FRA,"MF,FW",20,2003,24,6,660,7.3,1,0,1,1,0,0,4,1,0.14,0.0,0.14,0.14,0.14,2.584312392398715,2.584312392398715,0.6861412897706032,1,10,4.432393677532673,1.6853936556726694
ITA-Serie A,2425,Lazio,Luca Pellegrini,ITA,DF,25,1999,22,10,1067,11.9,0,4,4,0,0,0,5,0,0.0,0.34,0.34,0.0,0.34,0.7439164789393544,0.7439164789393544,2.8769665770232677,0,21,5.017272999510169,3.497437519952655
ITA-Serie A,2425,Lazio,Manuel Lazzari,ITA,DF,30,1993,25,16,1406,15.6,0,1,1,0,0,0,3,0,0.0,0.06,0.06,0.0,0.06,0.13028152100741863,0.13028152100741863,1.791149029508233,0,20,4.5267760921269655,2.9567021764814854
ITA-Serie A,2425,Lazio,Mario Gila,ESP,DF,23,2000,32,31,2741,30.5,1,0,1,1,0,0,8,0,0.03,0.0,0.03,0.03,0.03,0.9575563902035356,0.9575563902035356,0.7198654301464558,1,15,11.041901929304004,10.882915522903204
ITA-Serie A,2425,Lazio,Mattia Zaccagni,ITA,"MF,FW",29,1995,34,33,2686,29.8,8,6,14,6,2,2,10,0,0.27,0.2,0.47,0.2,0.4,5.3536028154194355,6.876200471073389,5.215368155390024,6,55,16.111151101067662,9.00402908027172
ITA-Serie A,2425,Lazio,Mattéo Guendouzi,FRA,MF,25,1999,37,37,3270,36.3,1,3,4,1,0,0,7,0,0.03,0.08,0.11,0.03,0.11,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Lazio,Matías Vecino,URU,MF,32,1991,20,7,877,9.7,2,3,5,2,0,0,7,0,0.21,0.31,0.51,0.21,0.51,3.101402133703232,3.101402133703232,3.248251875862479,2,11,5.6588153429329395,1.4020736617967486
ITA-Serie A,2425,Lazio,Nicolò Casale,ITA,DF,26,1998,2,2,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2745541278272867,0.2745541278272867,0.43039166927337646,0,3,2.387233568355441,2.031178129836917
ITA-Serie A,2425,Lazio,Nicolò Rovella,ITA,MF,22,2001,33,31,2718,30.2,0,3,3,0,0,0,13,0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0,0,0.0,0.0
ITA-Serie A,2425,Lazio,Nuno Tavares,POR,DF,24,2000,23,22,1686,18.7,0,8,8,0,0,0,4,1,0.0,0.43,0.43,0.0,0.43,1.5730981789529324,1.5730981789529324,6.447076931595802,0,34,9.160245101898909,5.097952570766211
ITA-Serie A,2425,Lazio,Oliver Nielsen,DEN,DF,21,2003,2,0,35,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
